14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14
14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14
14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14
14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14
14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14
14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,5,5,5,5,5,5,5,14,14,6,7,6,14,14,14,14,14
14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,5,5,5,5,5,5,5,14,14,6,7,6,14,14,14,14,14
14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,5,5,5,5,5,5,5,14,14,6,7,6,14,14,14,14,14
14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,5,5,5,5,5,5,5,14,14,6,7,6,14,14,14,14,14
14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,5,5,5,5,5,5,5,14,14,6,7,6,14,14,14,14,14
5,5,5,5,5,5,5,5,5,5,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,5,5,5,5,5,5,5,14,14,6,7,6,14,14,14,14,14
5,5,5,5,5,5,5,5,5,5,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,5,5,5,5,5,5,5,14,14,6,7,6,14,14,14,14,14
5,5,5,5,5,5,5,5,5,5,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,5,5,5,5,5,5,5,14,14,6,7,6,14,14,14,14,14
5,5,5,5,5,5,5,5,5,5,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,5,5,5,5,5,5,5,14,14,6,7,6,14,14,14,14,14
5,5,5,5,5,5,5,5,5,5,14,14,14,14,6,7,6,14,14,14,14,14,14,6,7,6,14,14,14,14,14,6,7,6,14,14,14,14,6,7,6,14,14,14,14,14,14,5,5,5,5,5,5,5,14,14,6,7,6,14,14,14,14,14
5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
